timestamp,pressure,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
00:32.5,3253.9,1.2,-0.2,-0.5,-5,15,-3
00:33.0,3260.4,1.1,-0.1,-0.7,-4,-6,6
00:33.5,3244.3,0.8,0.1,-0.4,27,-3,-2
00:34.0,3238.5,1.1,-0.2,-0.6,21,-5,-12
00:34.5,3234.2,1,0.1,-0.6,-9,13,-6
00:35.0,3233,0.6,-0.2,-0.6,1,16,7
00:35.5,3246.5,0.9,-0.2,-0.7,-7,8,-1
00:36.0,3259.6,0.7,0,-0.4,10,-22,-3
00:36.5,3241.8,1.1,0,-0.5,28,-10,-11
00:37.0,3258.6,0.7,0,-0.8,-18,-1,3
00:37.5,3217.5,0.6,0,-0.7,-6,-1,6
00:38.0,3238.8,1,-0.2,-0.6,17,23,11
00:38.5,3219.8,1.2,-0.2,-0.7,-10,-14,15
00:39.0,3230.7,1,0,-0.8,2,12,-6
00:39.5,3239.2,0.9,-0.1,-0.8,14,-1,7
00:40.0,3247.4,1,-0.1,-0.5,-24,18,7
00:40.5,3236.5,1.1,-0.2,-0.7,24,8,-14
00:41.0,3247.4,0.7,-0.2,-0.7,-18,3,-14
00:41.5,3258,1.2,-0.1,-0.6,-24,24,3
00:42.0,3230.1,0.9,-0.1,-0.7,16,9,-7
00:42.5,3271,0.9,0.1,-0.8,-30,17,-9
00:43.0,3249.6,1.2,-0.1,-0.7,28,10,12
00:43.5,3238.6,0.7,-0.1,-0.6,21,19,8
00:44.0,3240.1,0.7,0,-0.7,32,-22,-11
00:44.5,3224.3,0.8,0.2,-0.7,-9,15,4
00:45.0,3256.1,0.9,-0.1,-0.4,4,14,-5
00:45.5,3270.1,0.9,0.2,-0.8,-24,-12,-11
00:46.0,3216.1,0.9,0.1,-0.4,5,-26,12
00:46.5,3230.5,1.2,0,-0.5,12,9,-7
00:47.0,3223.6,0.7,-0.1,-0.6,-13,-4,-7
00:47.5,3245.2,0.8,0.2,-0.6,8,-14,-8
00:48.0,3222.9,0.9,-0.2,-0.8,13,11,1
00:48.5,3260.9,1,-0.1,-0.7,-29,7,-12
00:49.0,3222.1,1,-0.2,-0.8,-32,-12,4
00:49.5,3215.3,1.1,-0.2,-0.5,-24,-20,4
00:50.0,3269.3,0.7,-0.2,-0.8,-22,6,5
00:50.5,3253.5,0.7,0.2,-0.7,20,-16,15
00:51.0,3231.5,1.1,-0.2,-0.8,-28,-13,16
00:51.5,3223,0.7,-0.2,-0.8,-29,-6,3
00:52.0,3249.4,0.9,0.1,-0.4,22,7,15
00:52.5,3220.1,1.1,-0.1,-0.6,-16,3,-11
00:53.0,3227.8,0.6,-0.1,-0.8,-30,-6,10
00:53.5,3241.9,0.9,0.2,-0.7,13,-4,13
00:54.0,3238.9,1,0,-0.4,-16,29,13
00:54.5,3237.9,0.9,-0.1,-0.7,25,-6,-3
00:55.0,3248.1,0.7,-0.2,-0.6,-21,2,-2
00:55.5,3217.9,0.8,0,-0.5,-21,16,-2
00:56.0,3228.8,1.1,-0.2,-0.5,15,6,8
00:56.5,3256.1,1.1,0,-0.7,14,0,11
00:57.0,3264.3,1.1,-0.1,-0.5,16,19,10
00:57.5,3249.2,0.7,-0.1,-0.6,-9,-18,-7
00:58.0,3227.6,1,0,-0.5,12,1,7
00:58.5,3273.1,1.1,0,-0.6,12,-11,-3
00:59.0,3222.5,0.7,-0.2,-0.5,-15,-7,5
00:59.5,3216.5,0.8,-0.1,-0.7,-17,14,-3
01:00.0,3228.4,0.7,-0.1,-0.5,-3,21,4
01:00.5,3237.3,1,-0.1,-0.6,-36,-24,1
01:01.0,3222.8,0.8,-0.1,-0.5,5,-22,-12
01:01.5,3241,0.7,0.2,-0.6,8,20,-15
01:02.0,3267.1,0.8,-0.1,-0.7,-20,20,4
01:02.5,3250.7,0.9,0.1,-0.4,5,-22,-15
01:03.0,3273.6,1.6,-0.1,-0.8,24,10,13
01:03.5,3216.8,0.7,0,-0.4,-17,13,1
01:04.0,3229.9,1.1,0,-0.5,15,23,8
01:04.5,3224.6,0.9,-0.1,-0.7,-20,19,-12
01:05.0,3221.2,0.9,0.1,-0.8,9,21,-8
01:05.5,3254,0.9,-0.1,-0.5,14,-16,17
01:06.0,3257.3,0.7,-0.1,-0.6,-15,-11,2
01:06.5,3243.1,0.7,-0.2,-0.5,7,-13,-1
01:07.0,3268.2,0.6,0,-0.6,30,15,-3
01:07.5,3233.9,0.8,0,-0.6,-2,-12,18
01:08.0,3241.5,0.7,0.2,-0.8,26,21,14
01:08.5,3223.5,1.1,0.2,-0.5,13,-19,-3
01:09.0,3229.3,1.1,0,-0.6,-4,-19,14
01:09.5,3265.3,1,0,-0.4,-11,10,11
01:10.0,3219.5,0.6,0.1,-0.6,-6,-21,-10
01:10.5,3271.4,1.1,0,-0.7,-32,17,2
01:11.0,3223,1,-0.1,-0.5,8,-15,-5
01:11.5,3269.2,1.2,0,-0.7,3,12,-12
01:12.0,3261.2,0.6,0,-0.4,5,20,12
01:12.5,3271.3,1,0.2,-0.6,-1,12,-9
01:13.0,3253,1,0,-0.6,-21,-26,-13
01:13.5,3267.6,0.8,0.2,-0.4,6,23,1
01:14.0,3234.4,0.9,0,-0.7,10,15,-17
01:14.5,3238.8,0.9,0.2,-0.4,31,2,11
01:15.0,3260.1,0.8,0,-0.6,18,21,7
01:15.5,3271.8,0.9,0.2,-0.5,-10,17,-1
01:16.0,3267.1,0.6,-0.1,-0.4,-5,-10,-9
01:16.5,3217.8,0.8,-0.1,-0.7,-17,14,-6
01:17.0,3253.1,0.9,0,-0.6,21,20,-9
01:17.5,3262.2,1.1,0.1,-0.7,3,24,1
01:18.0,3233.6,1,0.1,-0.5,-13,5,0
01:18.5,3247.6,1,0.1,-0.5,-20,-1,1
01:19.0,3255.5,1,0.2,-0.6,-15,24,-9
01:19.5,3252.7,1,0,-0.5,0,-10,-9
01:20.0,3257.5,0.6,-0.1,-0.7,17,21,4
01:20.5,3239.6,1,0.2,-0.6,-35,26,-1
01:21.0,3259.8,0.8,0.1,-0.5,-22,-21,-8
01:21.5,3220,1,0.1,-0.4,-23,-18,-10
01:22.0,3216.8,1,-0.1,-0.7,16,14,-11
01:22.5,3234.7,0.9,0,-0.7,21,23,9
01:23.0,3236.8,0.6,0.1,-0.7,11,-6,6
01:23.5,3269.8,1,0,-0.6,0,-16,12
01:24.0,3231.9,1,0,-0.6,28,16,13
01:24.5,3271.5,0.7,0.1,-0.6,5,-22,17
01:25.0,3271.3,1,0.2,-0.4,19,17,16
01:25.5,3238.8,0.7,0,-0.7,-24,-9,1
01:26.0,3230.5,0.9,0.1,-0.5,6,-5,14
01:26.5,3266.5,1.1,-0.1,-0.4,23,8,-5
01:27.0,3259.2,1.2,0,-0.5,-9,18,-9
01:27.5,3221.7,0.9,0.1,-0.6,8,-5,13
01:28.0,3240,0.7,0,-0.6,10,-15,10
01:28.5,3244.8,0.6,0.1,-0.8,-29,-1,-3
01:29.0,3273.7,1.1,0.1,-0.6,-24,9,-16
01:29.5,3253.5,0.9,0.1,-0.7,-32,10,5
01:30.0,3243.8,0.8,0.2,-0.6,-16,1,1
01:30.5,3224.1,0.8,0.2,-0.7,-16,9,-8
01:31.0,3247.5,0.8,0,-0.6,-22,31,7
01:31.5,3250.3,1,-0.1,-0.5,13,4,-7
01:32.0,3259.9,1.2,0.1,-0.5,-25,-1,-11
01:32.5,3273,1,-0.1,-0.4,-5,29,7
01:33.0,3232.7,0.8,0.1,-0.8,-12,-17,-11
01:33.5,3268.6,1.2,-0.1,-0.7,-32,-12,9
01:34.0,3270.6,0.8,0.1,-0.6,-1,-13,2
01:34.5,3257.2,1.1,-0.2,-0.6,13,-22,15
01:35.0,3215.1,1.1,0.2,-0.7,0,-2,10
01:35.5,3244.9,1.1,0.1,-0.5,-3,-21,0
01:36.0,3223.9,0.6,0,-0.6,27,15,11
01:36.5,3225.6,0.8,0,-0.5,6,12,11
01:37.0,3232.7,1.1,-0.2,-0.6,-27,9,-9
01:37.5,3265.5,0.9,0.1,-0.5,-25,10,4
01:38.0,3269.2,1,-0.2,-0.6,22,12,13
01:38.5,3244.5,1.1,0.1,-0.7,-13,-28,-1
01:39.0,3220,0.7,0,-0.8,-10,17,-7
01:39.5,3256.7,1.2,-0.1,-0.4,-12,11,-10
