timestamp,pressure,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
51:22.7,796.4,0.2,-0.2,0.7,0.3,-19.7,10.9
51:23.3,796.4,0.1,0.1,1.2,-4.4,12.2,21.8
51:23.9,809.5,-0.2,0,1,-7.3,32.3,37.4
51:24.5,809.5,0.1,-0.2,0.6,-5.2,17.3,18.8
51:25.0,809.5,0.1,-0.2,0.5,-3.7,-16,20.2
51:25.6,822.6,0.1,0,1.3,5.7,0.2,38.1
51:26.2,822.6,0.2,0.1,0.9,-7.2,4.3,27
51:26.7,862,0.1,-0.3,0.3,3.4,-6,1.3
51:27.2,783.3,0,-0.6,1.1,3.8,-20.4,0
51:27.8,809.5,0.1,0.3,1,-2.2,2.1,2.7
51:28.4,796.4,0,-0.1,0.8,-5.2,-7.6,-1.8
51:29.0,835.7,-0.2,-0.2,1.1,4.3,-10.7,0.6
51:29.5,783.3,0.2,0.3,1.3,3.1,-8.6,-0.7
51:30.1,796.4,0.2,-0.1,0.5,-6.2,-0.7,1.9
51:30.7,809.5,0.1,-0.4,0.8,2.5,19.4,9.9
51:31.2,835.7,0,0.2,1.7,-1.1,12.4,33.2
51:31.8,848.8,0,-0.5,0.6,-15.8,7.1,28.4
51:32.3,835.7,-0.1,0,1.6,1.3,-7.9,11.1
51:32.9,809.5,-0.1,0.1,0.9,-5.6,-8,20.3
51:33.5,835.7,-0.1,0.2,0.7,3.9,-9.6,36.6
51:34.0,796.4,-0.2,0.3,1.3,-0.9,2.3,16.1
51:34.6,796.4,0.4,0.1,0.5,-6.8,13.9,9.9
51:35.2,809.5,0.2,0.3,0,9.2,-23.1,26.1
51:35.7,835.7,0,-0.2,0.6,-2.1,8.7,30.7
51:36.3,822.6,0.1,-0.2,1,2.8,3.3,12.3
51:36.8,809.5,0.2,0,0.4,2.1,-5.7,20.8
51:37.4,796.4,0.2,-0.1,0.8,1.7,31,31.3
51:38.0,835.7,-0.2,0.1,0.8,-2.1,30.7,25.3
51:38.5,862,0.1,-0.1,1,-2.9,-0.3,12.8
51:39.1,822.6,-0.1,-0.4,1.3,-1.4,15,-0.1
51:39.7,835.7,-0.1,0,0.8,-6.5,-12.2,2.8
51:40.2,822.6,-0.1,-0.1,1.2,3.8,5.9,1.1
51:40.8,822.6,0,0.3,0.6,0.2,-24.1,3.4
51:41.3,796.4,0.1,0,0.4,4.3,8.2,1.8
51:41.9,796.4,0.1,-0.1,0.8,-2.1,10,-0.1
51:42.5,783.3,0.2,-0.2,0.4,-6.1,7.1,-0.5
51:43.0,796.4,0.1,0,0.8,-7.5,5.8,22.8
51:43.6,822.6,0,-0.5,0.4,4.2,11.6,34.3
51:44.2,822.6,-0.2,0,1.4,2.9,-3.2,18.3
51:44.8,822.6,0.1,0.1,1.1,-8,6.4,15.7
51:45.3,822.6,-0.2,-0.3,1.2,-0.4,4.5,29.7
51:45.8,809.5,0.3,0.3,1.3,-6,-14,28.4
51:46.4,822.6,-0.1,0,1.2,2,-13.5,8.2
51:47.0,796.4,0.1,0.2,1,-7.2,-12,22.3
51:47.6,730.9,-0.1,0.1,1.1,-5.7,-27.8,37.1
51:48.1,809.5,-0.1,0.2,1.1,1.6,1.5,23.8
51:48.7,822.6,0.2,0.7,1.2,9.8,16.7,13.9
51:49.3,835.7,0.1,0.1,1.2,-2.5,1.8,32.3
51:49.8,835.7,0,-0.5,0.7,-9,-7.1,28.9
51:50.4,835.7,0,0.2,0.8,-0.8,0.6,6.9
51:50.9,809.5,0.2,-0.1,0.7,0.2,18.5,-1
51:51.5,822.6,0.2,0.1,1.1,-5.2,-29.7,-0.3
51:52.1,770.2,-0.1,-0.2,0.9,-2.3,-1.7,-0.5
51:52.6,757.1,0.1,-0.2,0.6,-10.7,24.4,4.1
51:53.2,783.3,0.1,-0.3,0.6,-0.6,3.4,1.6
51:53.8,770.2,0.1,0,1,-2.1,2.4,0.2
52:57.5,835.7,0,0,1,-2.1,1,0.1
52:58.0,822.6,0,0,0.9,-4,-0.6,-0.3
52:58.6,783.3,0.2,-0.1,1,-2.1,2.2,-1
52:59.2,757.1,0,-0.2,0.9,-1.5,-0.5,-1.1
52:59.7,809.5,0.2,0,0.9,0.3,-2.6,0.9
53:00.3,796.4,-0.1,-0.1,1.4,3.8,-18.3,2.8
53:00.8,848.8,0,-0.2,0.7,4,-7,0.8
53:01.4,835.7,0.2,0,0.9,5.4,-9.4,42.1
53:02.0,862,0,-0.3,0.7,-9,8.9,27
53:02.5,835.7,0.1,0.5,1.7,-6,11.7,15.7
53:03.1,809.5,0.1,-0.1,1.1,2,-31.5,23.5
53:03.7,809.5,0,-0.1,1,2.2,19.5,29.9
53:04.2,809.5,0.1,0.2,0.6,-5.2,-11.9,10.4
53:04.8,809.5,0,0.5,1.1,1.2,0.4,11.2
53:05.3,796.4,0.1,0.1,1,-3.1,5.1,10
53:05.9,809.5,0.1,0.2,0.8,-1.3,-9.1,9
53:06.5,796.4,0.1,0.2,1,-5,11.1,25.1
53:07.0,822.6,-0.2,-0.1,1,1.5,13.8,22.2
53:07.6,835.7,-0.2,0.1,1.3,-1.9,33.6,11.9
53:08.2,809.5,-0.1,0.4,1.3,-5.1,-3.5,23.4
53:08.7,783.3,0.3,0.2,0.7,-2.6,0.9,27.2
53:09.3,783.3,-0.2,-0.2,0.7,5.8,31.7,20.2
53:09.8,809.5,0,-0.1,1.1,-1.2,4.4,2
53:10.4,822.6,0,-0.1,1.1,-4.4,3.3,0.9
53:11.0,796.4,0,-0.3,1,-2.9,-0.6,-1.4
53:11.5,835.7,0.3,0.2,0.8,-12.3,-17.9,0.6
53:12.1,796.4,0.3,-0.1,0.2,-6.8,-17.8,0.8
53:12.7,809.5,0.1,-0.1,0.7,1.5,39.3,-5.3
53:13.3,809.5,0.1,0.1,1.1,-2.3,26.4,-0.3
53:13.8,862,0,0.2,1.3,4.5,-7.9,19.2
53:14.3,783.3,0.3,-0.1,0.9,2.8,-6.5,40.6
53:14.9,822.6,0.2,-0.1,0.8,-3.8,-8,21.8
53:15.5,809.5,-0.1,0.3,1.4,-2.6,-0.2,18
53:16.1,809.5,0,0.3,1.2,-3.3,18,28
53:16.6,822.6,0.2,-0.2,0.6,-7.6,-19.6,29.4
53:17.2,809.5,0,-0.2,0.9,0.5,-10.7,13.4
53:17.8,809.5,0.2,-0.4,0.9,1.1,-13.8,27.3
53:18.3,796.4,0.1,0.2,0.9,-3,-10.5,38.4
53:18.8,835.7,0.1,0.1,0.9,-3.5,-7.6,15.2
53:19.4,862,0.1,-0.3,0.7,4.9,-16,25.6
53:20.0,875.1,-0.2,0,1.3,4,13.8,39
53:20.6,848.8,0,-0.1,0.1,6.5,-0.3,10.8
53:21.1,835.7,-0.1,-0.1,0.5,-2.6,-14.8,2.3
53:21.7,835.7,0.1,-0.3,1.3,-2.3,-16.2,-0.2
53:22.3,848.8,0,-0.1,1.1,-6.8,-17.6,1.6
53:22.8,770.2,0,-0.4,1.2,-1.7,-4.7,1.1
53:23.4,796.4,-0.1,-0.1,1.4,-5.6,-9.4,0.9
53:23.9,770.2,0,0.1,0.9,-0.4,5.4,0.3
53:24.5,822.6,0.1,0.7,1,-5.2,-9,6.7
53:25.1,848.8,-0.1,0,0.7,-0.9,41.6,35.4
53:25.6,835.7,0.1,-0.2,1,-7.6,-5.8,35.6
53:26.2,822.6,-0.1,-0.1,1,-1.2,-4.7,11.5
53:26.8,809.5,0.1,0.3,0.8,-4.8,37.5,27.6
53:27.3,809.5,0.2,0,0.6,4.4,-2.2,34
53:27.9,822.6,0.1,0.5,1.1,-1.9,22.2,13.7
53:28.4,862,0.3,0.1,0.6,3.6,-13.2,17.8
53:29.0,862,-0.1,-0.1,0.8,-7.2,-2.8,29.6
53:29.6,796.4,0,-0.5,0.5,2.9,-19.9,22
53:30.1,848.8,0,-0.1,1,-2.5,-12.1,14.4
53:30.7,809.5,0,0.2,0.9,-6.7,2.7,29.4
53:31.3,822.6,0,0.3,1.4,-10.2,-10.6,34.1
53:31.8,809.5,0.2,0.5,0.8,0.6,0.6,18.9
53:32.4,783.3,0.2,0.4,0.7,-6.8,12.2,0.9
53:32.9,783.3,0,0.4,0.3,3.2,-9.8,0.7
53:33.5,835.7,0,0.1,1.1,-7.4,4.8,-0.3
53:34.1,783.3,-0.2,-0.1,1.8,-1.9,10,-0.8
53:34.6,809.5,0.1,0.1,1,4.5,6.9,2.5
53:35.2,822.6,0,0,0.7,-6.2,-8.3,-1.2
53:35.8,783.3,0.1,0.2,1.1,-0.3,-11.6,-0.1
53:36.4,809.5,0.2,-0.2,0.5,-1.7,-6.8,21.2
53:36.9,848.8,-0.2,0.1,1.4,-5.6,-23.3,32.4
53:37.4,822.6,-0.1,0.5,1.5,-0.3,13.8,24.4
53:38.0,835.7,0.1,-0.1,0.7,-6.5,17.8,15.2
53:38.6,822.6,-0.2,-0.3,1,-9.6,9.3,31.8
53:39.2,835.7,-0.1,0.2,1.1,-2.6,15.3,28.1
53:39.7,822.6,0.3,0.2,1.4,-13.2,1.5,15.4
53:40.3,822.6,0,0.4,1.4,-8.8,7.9,20
53:40.9,809.5,0,-0.6,1.3,4.3,-19.5,27.2
53:41.4,835.7,0.2,-0.2,0.7,-3.6,1.3,23.2
53:42.0,835.7,0.1,-0.2,1,-0.5,-15.8,9.3
53:42.5,862,0,-0.1,0.9,1.7,-10.7,18.3
53:43.1,862,0,0.1,0.8,-0.3,33.4,30.7
53:43.7,875.1,0,-0.2,0.7,-9.1,13,24.1
53:44.2,835.7,-0.1,0.2,1.4,-4.6,-2.6,6
53:44.8,822.6,0,0,1,-3.4,-9.7,1.8
53:45.4,822.6,0.2,0.2,0.9,-1.5,-27,2
53:45.9,848.8,0.1,0.1,0.9,-14.3,7.2,2.3
53:46.5,796.4,0.1,0,1.2,-0.4,-23.1,1.2
54:06.2,0,-0.2,0.1,0.9,-2.4,-3,2.9
54:06.8,783.3,0,0.3,0.5,7.5,-0.6,1.4
54:07.3,783.3,-0.1,0.4,1.6,-11.4,19.7,36.9
54:07.9,809.5,0,0,1.2,-10.2,24.4,35
54:08.5,822.6,0.1,0.1,1.3,2.3,15.8,14.2
54:09.0,796.4,0.2,-0.3,0.9,1.8,3.2,15.4
54:09.6,796.4,0.1,-0.1,0.6,-5,5.9,24.7
54:10.1,796.4,0.1,-0.3,1.2,-4.1,14.8,28.3
54:10.7,770.2,0,0,1.1,2.2,-28.3,11.3
54:11.3,770.2,0.1,-0.1,0.9,2,13.5,14.5
54:11.9,796.4,0,-0.5,1.4,-0.2,-33.5,21.9
54:12.5,835.7,0,0,1.1,-1,-23.6,29.4
54:13.0,835.7,0.2,0.1,0.7,0.5,-8.4,12.3
54:13.6,848.8,0.3,0.1,0.9,-1.5,-10.4,9.2
54:14.1,822.6,0,-0.3,0.6,-7.3,-1.8,22.2
54:14.6,835.7,0.2,0.1,0.7,-9.7,-38.2,27.4
54:15.2,809.5,0.1,0.4,1.6,-7.6,14.8,17.8
54:15.8,888.2,0.1,-0.2,0.8,-1.7,-8,2.2
54:16.3,809.5,0.2,0.3,1,-5.3,2,-1.5
54:16.9,796.4,0.1,-0.6,0.9,9.1,-2.2,-0.3
54:17.5,770.2,0.4,-0.4,0.8,0.8,19.8,1.5
54:18.1,757.1,0,0.1,1.4,-10,5.8,0.2
54:18.6,796.4,0.1,0.2,0.8,0,29.6,-1.2
54:19.1,770.2,0.3,-0.2,0.4,4.4,14.1,5.2
54:19.7,796.4,0,0.6,0.9,-3.4,24.1,38
54:20.3,822.6,0.2,-0.4,0.3,3.9,10.2,34.1
54:20.9,770.2,0.1,-0.2,1,2.3,-15.8,18.8
54:21.4,770.2,-0.3,0.3,1.3,-0.4,0,34.8
54:22.0,770.2,0,0.3,0.9,-0.4,-6.7,27.4
54:22.6,770.2,0.2,-0.1,1.1,-13.1,-10.7,20.1
54:23.1,796.4,0.3,-0.8,0.8,4.6,2.2,34
54:23.7,809.5,-0.1,0.4,1.1,2.9,2,30.3
54:24.2,809.5,-0.1,0.2,0.8,-0.1,-16,16
54:24.8,796.4,0.1,-0.2,0.9,-4.9,-12.6,43.6
54:25.4,835.7,-0.2,-0.1,1.3,-7.3,9.4,24.3
54:25.9,796.4,0.2,0,0.1,-0.7,5.7,0
54:26.5,757.1,-0.1,-0.7,1,-7.9,-26.6,2.8
54:27.1,757.1,0.1,-0.3,0.6,-3.9,-2,4.9
54:27.6,730.9,0.3,0,0.8,8.1,28.8,-3.5
54:28.2,744,-0.1,0.3,1.6,-5.7,-4.2,-2.4
54:28.7,809.5,0.2,0.2,1,-12.8,3.4,1.6
54:29.3,822.6,0.2,-0.4,1,-3.4,-1.1,16.2
54:29.9,809.5,0,-0.2,1.5,9.7,7.1,39.3
54:30.4,796.4,0.1,0.3,0.7,0.2,2,24.9
54:31.0,770.2,0,0,1.3,-1,29.3,24.9
54:31.6,757.1,0.2,-0.2,0.9,0.6,-22.2,36.3
54:32.1,744,-0.1,0.2,1,4.7,-8.8,21.6
54:32.7,796.4,0.2,-0.2,0.3,-1.5,16.9,14.5
54:33.2,796.4,-0.1,-0.1,1,-7.4,-9.6,30.7
54:33.8,822.6,0,0.3,1.4,3.4,5.2,24
54:34.4,848.8,0.2,0,0.9,-3.3,-17.2,12.4
54:34.9,835.7,0,0.1,1.5,-7.6,13.4,28.4
54:35.5,862,-0.1,-0.2,0.9,8.6,25.2,33.4
54:36.1,822.6,0.1,0.3,1.1,0.6,15.8,4.1
54:36.6,744,0,-0.5,0.7,4.4,8.5,0.4
54:37.2,796.4,0,-0.1,1.3,-4.9,-17.5,0.4
54:37.7,783.3,0,-0.1,1,-8.9,-3.5,1.8
54:38.3,783.3,0.1,-0.2,0.6,-4.1,37.3,2.3
54:38.9,770.2,-0.2,-0.1,1.5,-0.5,-14.8,-0.7
54:39.4,783.3,0,-0.2,1.1,7.8,23.7,3.1
54:40.0,809.5,-0.1,-0.2,1.5,-8.1,-3.3,28
54:40.6,770.2,-0.2,0.5,1.1,-6.9,-7.5,38.6
54:41.2,783.3,0.1,0.1,0.8,-0.8,15,12.2
54:41.7,783.3,-0.1,0.2,1.2,-14.6,-9.3,23.1
54:42.2,757.1,0.1,0.1,1,4,4,40.5
54:42.8,796.4,0,0.3,1.1,-1.2,3.3,14.4
54:43.4,822.6,0.2,-0.2,1,2.5,29.7,23.3
54:44.0,783.3,0.2,0,1.4,-6.2,-15,36.6
54:44.5,783.3,0.1,-0.1,0.9,1.4,3.1,21.3
54:45.1,809.5,-0.2,0.4,1.4,0.6,-12.8,19.6
54:45.7,809.5,0,0.1,0.8,-3.4,-5,35.4
54:46.2,783.3,0.2,-0.1,0.8,0.1,14.3,21.5
54:46.7,796.4,0,-0.2,0.9,3.6,-2.7,1.7
54:47.3,809.5,0.1,-0.1,1.2,-2.9,11.6,0.8
54:47.9,822.6,-0.2,-0.4,1.5,-4.2,28.5,0.9
54:48.5,783.3,-0.2,-0.3,0.6,7.4,-20.5,2.8
54:49.0,770.2,0,0,1.2,-5.7,-15.3,-0.9
54:49.6,704.7,-0.1,-0.1,0.9,6.2,18.2,1.9
54:50.2,757.1,0.1,0,1,-2.1,9.7,0.2
