timestamp,pressure,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
44:18.0,901.3,0,0.1,1.3,-2.5,-31.6,11.4
44:18.5,901.3,0.1,0.1,1.2,-0.6,-5.5,6.6
44:19.1,875.1,-0.1,-0.1,0.6,9.9,-5.8,27.5
44:19.6,888.2,0.1,-0.2,1.2,-7.2,-18.6,40.5
44:20.2,875.1,0.2,0.1,1.1,-7.3,-2.2,3.6
44:20.8,848.8,0.2,0,0.4,6.6,35.6,4.4
44:21.3,914.4,0.3,-0.1,0.7,-3.9,-17.3,1.6
44:21.9,914.4,0.1,-0.3,0.5,0,12.3,2.2
44:22.5,901.3,0.2,0.1,0.7,2.2,-4.3,0.5
44:23.1,888.2,0,-0.3,0.6,8.2,-24.8,-1.5
44:23.6,901.3,0.1,0,1,-2.2,1.1,0.2
44:49.6,875.1,0.1,0,1,-3.2,-5,-0.1
44:50.2,875.1,-0.1,0,1.1,0.1,-4.3,1.1
44:50.8,862,0.2,0,1,-0.3,-5.2,1.6
44:51.3,875.1,0.1,-0.1,0.9,-4.1,-2.3,0.4
44:51.9,862,0,0.4,1.1,2.7,-20.4,3.5
44:52.5,862,0,-0.1,0.7,-1.1,2.1,22.2
44:53.1,848.8,0.1,0.2,1.2,-0.8,-3.4,39.3
44:53.6,862,0,-0.3,0.9,-14.1,-1.5,15
44:54.1,875.1,-0.3,-0.3,0.9,8.7,-18.4,15
44:54.7,862,0,0.5,0.8,0.7,-1,22.9
44:55.3,888.2,0.2,0,1.2,-16.6,-27.9,27.1
44:55.9,888.2,0.1,0,1.2,-9.7,-9.6,11.6
44:56.4,875.1,0,0.2,0.5,-4.3,15.9,10.2
44:57.0,848.8,-0.1,-0.2,0.9,3.9,-2.6,17.1
44:57.6,862,0,-0.3,1.3,-5.2,-19.4,25.5
44:58.1,848.8,0,0.1,1.1,1.1,-14.1,18.5
44:58.7,875.1,-0.1,0,1.2,-0.3,-24.7,10.6
44:59.2,914.4,0,-0.2,1.2,-6.7,15.4,20.9
44:59.8,914.4,0,0.1,1,-3.1,-22.9,29
45:00.4,914.4,-0.2,0,1.4,-5.8,-6,21.5
45:00.9,901.3,-0.2,-0.3,0.9,2,24.5,4.2
45:01.5,901.3,-0.1,-0.2,1,4.9,-23.1,0.3
45:02.1,848.8,-0.1,-0.1,1.2,1.3,-13.6,2.2
45:02.6,862,0.1,-0.4,0.9,0.5,-13.1,6.4
45:03.2,888.2,0.2,-0.3,0.3,7.3,-6.7,0.8
45:03.7,862,0.1,-0.5,0.5,1.2,-21.9,1.1
45:04.3,862,0.1,0,0.6,-0.3,-1.5,-0.6
45:04.9,862,-0.1,0.1,1,-2,11.7,-0.2
45:05.4,862,0.1,-0.1,0.9,3.8,-6.3,12.7
45:06.0,875.1,-0.1,-0.3,1.2,8,2.1,29.6
45:06.6,901.3,-0.3,0.3,1.2,0.3,-21.2,34.9
45:07.2,888.2,0,-0.2,0.4,4.6,11.5,11.8
45:07.7,875.1,0.1,-0.1,1.3,3.3,34.7,17.9
45:08.2,862,0,0,1.2,-3.3,27.2,21.9
45:08.8,914.4,-0.2,-0.3,0.5,4.3,2,26.6
45:09.4,914.4,0.1,0.3,1.5,-4.1,0.8,10.7
45:09.9,888.2,0.2,-0.1,1.1,-3.5,-9.6,18.1
45:10.5,888.2,0,-0.4,0.8,0.4,11.5,27.1
45:11.1,901.3,0,0,0.6,4.9,22.8,28.3
45:11.7,888.2,0.2,-0.3,0.7,-7.6,0,10.8
45:12.2,875.1,0.1,0,1,0.3,15.1,22.8
45:12.7,888.2,0.2,0.2,0.8,2.9,15.8,35.3
45:13.3,888.2,0.2,-0.3,1.1,-14.2,3.9,15.1
45:13.9,940.6,-0.1,-0.5,0.7,-1.3,27.5,1.4
45:14.5,888.2,0,-0.2,0.7,-0.1,-22.8,0.1
45:15.0,888.2,-0.1,-0.2,1.2,-5.2,-14.7,0.6
45:15.6,901.3,0.1,0,0.5,-2.6,-15.8,0.9
45:16.2,875.1,0.1,0.2,1.1,-9.7,9.7,2.3
45:16.7,875.1,0,-0.1,0.1,7,4.9,-1.2
45:17.3,862,0.1,0.5,0.4,1,3.5,1.5
45:17.8,848.8,0,0,1.1,0.4,-19.2,41.3
45:18.4,862,-0.1,-0.5,0.4,0.5,21.6,25.4
45:19.0,875.1,0.1,0.7,1.8,0.2,10.8,27.9
45:19.5,835.7,0.3,-0.4,0.3,3,33,45.7
45:20.1,862,-0.2,0,0.9,-9.1,-17.1,20.1
45:20.7,875.1,0.1,0.6,0.8,-0.9,3.5,28.2
45:21.2,875.1,0,0,0.6,-6.6,8.3,43.1
45:21.8,862,-0.3,-0.1,1,-11.5,-15.7,18.8
45:22.3,888.2,0,-0.2,0.3,5.2,-31.4,31.1
45:22.9,901.3,0,0,0.9,-0.8,-10.1,35.6
45:23.5,862,-0.1,0,0.9,4.5,4.6,9.3
45:24.0,848.8,-0.3,0.3,1.1,-6.8,-6.7,4
45:24.6,822.6,0,-0.4,0.5,-4.9,-18.5,1.1
45:25.2,848.8,0,-1.1,0.8,6.3,-2.5,1.3
45:25.7,901.3,0,0.3,1.8,-13.5,0.3,-2.3
45:26.3,848.8,0,-0.6,0.9,5.5,-24.4,1.9
45:26.8,848.8,0.1,0.1,0.9,-1.4,-12.8,19
45:27.4,862,0.1,0.1,1.1,-5.2,18.5,42.3
45:28.0,835.7,0,-0.5,0.6,-4.4,5.9,15.5
45:28.5,862,0.2,0.7,0.9,-8.9,7.5,30.3
45:29.1,888.2,0.1,-0.2,1.1,-2.3,20.4,42.5
45:29.7,888.2,0.2,0.2,1.3,-2.6,21.1,13.4
45:30.3,862,0.2,-0.4,0.3,-18.3,20.5,36.6
45:30.8,901.3,-0.1,-0.1,1.2,0.5,1,24.9
45:31.3,888.2,0.1,0,0.7,3.8,15.5,14.7
45:31.9,901.3,-0.2,0.2,1.2,-12.5,29.5,31.1
45:32.5,875.1,-0.2,0.3,1.4,-8.5,-5.3,35.5
45:33.1,848.8,0,0.2,0.8,-2.2,5.7,4.5
45:33.6,862,0.1,0.2,1.1,-2.9,3.2,1.7
45:34.2,862,0,0.1,0.9,-3.9,1.4,2.7
45:34.8,888.2,0,0,0.8,-1.6,-3.6,0
45:35.3,901.3,-0.1,-0.1,1.1,5.9,-2.5,-1.9
45:35.9,862,0,0.1,0.3,5,9.5,3.2
45:36.4,862,0.1,0.1,1.2,1.6,-18.9,-3.3
45:37.0,862,0.1,0,1,-2.2,1.3,0.1
46:00.8,862,0,0.1,1,-0.7,6.9,0.6
46:01.3,862,-0.1,0.1,1.1,0,-9.1,1.3
46:02.0,875.1,0.1,0.3,0.6,2.6,-2.5,1.2
46:02.5,901.3,-0.2,0.5,1.5,-15.7,5,-0.5
46:03.1,940.6,-0.1,0,0.9,2.6,32.8,-3.5
46:03.7,875.1,-0.1,0.3,1.3,-0.6,3.1,32.4
46:04.2,901.3,0.1,-0.2,0.8,-6.6,-17.9,34.8
46:04.8,848.8,0.2,-0.3,0.8,-3.3,-18.2,12.8
46:05.3,875.1,-0.1,0.2,1.1,-6.6,-14.2,8.5
46:05.9,862,-0.3,-0.1,0.5,8.5,4.6,22.7
46:06.4,862,0,-0.1,1.4,-8.8,-20.2,33.3
46:07.0,848.8,-0.1,0,0.9,-6.7,27.9,11.5
46:07.6,862,0,-0.1,1,7.5,-8,11.9
46:08.1,888.2,-0.1,0.2,1.2,-1.5,11.4,20.2
46:08.7,862,0,0.2,1.2,-0.3,3.5,31.5
46:09.3,862,0,-0.5,0.9,2,-34.8,13.3
46:09.8,835.7,-0.1,0.2,1.2,-5.6,-37.5,11.2
46:10.4,888.2,0.4,0.1,0.7,-6.6,0.3,21.8
46:10.9,875.1,0.1,0,1,-6.2,-20.8,30.6
46:11.5,862,-0.2,-0.1,0.9,1.1,17.6,17.5
46:12.1,862,0.1,0.2,1.2,0.2,-10.8,-0.2
46:12.6,875.1,-0.1,0.2,1.1,-7.3,-4.3,-2.1
46:13.2,888.2,0.2,-0.4,0.4,4.7,3.1,-0.2
46:13.8,875.1,0.3,-0.3,0.6,-5.3,-7.3,1.2
46:14.4,875.1,0.4,-0.3,0.6,-0.8,-20.7,-0.9
46:14.9,848.8,-0.2,-0.4,0.7,-4,-3.8,1
46:15.4,888.2,0,0,1,-0.1,-20.6,-3.7
46:16.0,888.2,0.5,-0.1,0.5,-0.7,8.7,1.4
46:16.6,848.8,-0.1,-0.1,0.9,-1.8,-9.9,20.5
46:17.1,862,0.3,0,1,0.4,-17.2,34.4
46:17.7,835.7,-0.1,-0.2,0.9,-4.9,12.2,20.9
46:18.3,848.8,0.1,-0.2,0.7,-5.9,-3.4,12.4
46:18.9,862,0.1,0.3,0.8,-8.5,23,21.1
46:19.4,862,0,-0.2,0.9,-8.7,-19.4,30.8
46:19.9,875.1,-0.1,-0.3,1.2,-6.6,22.8,16.2
46:20.5,822.6,-0.2,0.1,1.2,-6.8,7.3,11.6
46:21.1,888.2,0.2,-0.1,0.9,-0.3,-1.9,24.7
46:21.7,888.2,0,0.3,1.7,2.5,4.2,36.3
46:22.2,901.3,0.1,0.3,1.3,-10.9,-3.4,14.7
46:22.8,862,0.1,0.1,1,-2.5,10.2,18.3
46:23.4,875.1,0.4,0.1,1,-9,-14.7,29.2
46:23.9,875.1,0.2,-0.1,1.1,-2.6,-11.3,26.9
46:24.5,901.3,-0.1,0,1.2,2.4,0,1.9
46:25.0,862,0.3,0.5,0.5,-14,-0.1,1.9
46:25.6,888.2,0.1,-0.3,0.3,7.3,0.8,2.6
46:26.2,862,0,-0.6,1.2,3.8,0.7,1.5
46:26.7,888.2,0.1,-0.5,1,-3.8,2.5,2.8
46:27.3,888.2,0.1,0,0.7,-8.9,-11.1,2.6
46:27.9,848.8,0.1,0,1.3,2,11.4,-1.5
46:28.4,875.1,0,-0.4,0.6,-2.2,-32.7,23.2
46:29.0,875.1,0.5,0.1,1.1,-12,-1.6,44.7
46:29.5,862,-0.2,0.2,0.7,1.4,-3.3,12.4
46:30.1,862,0.1,-0.4,0.9,3.1,15.6,29.4
46:30.7,848.8,0.1,-0.3,0.3,3.1,15.2,37.8
46:31.2,835.7,0.1,-0.1,0.9,3.3,6.4,10.6
46:31.8,875.1,0.1,0.3,0.6,-2.1,17,27.2
46:32.4,888.2,-0.1,0.1,0.9,-2.3,-22.9,37.4
46:32.9,862,0.2,0.1,1.3,2.6,7.4,13.4
46:33.5,862,0,0,0.9,-3.4,-25.9,20.6
46:34.0,848.8,-0.2,-0.2,0.8,2.2,6.1,40.4
46:34.6,875.1,0.1,0.3,1.2,1.7,-18.9,22.2
46:35.2,875.1,0.2,0.1,0.6,-10.5,-6.7,2.3
46:35.7,888.2,0,-0.4,0.4,1.6,-3.1,5.7
46:36.3,835.7,0,-0.5,1.2,-2.9,-14.6,0.3
46:36.9,848.8,0.1,0.1,1,3.4,16.8,1.2
46:37.5,888.2,-0.1,-0.3,1.2,-12.9,30.3,-1.3
46:38.0,835.7,0,-0.2,1,-2.7,10.6,-1.6
46:38.5,848.8,0.1,0.1,0,2.5,-2.7,22.9
46:39.1,888.2,-0.1,0.1,1.3,8,-10.6,40.5
46:39.7,822.6,0.2,-0.1,1.2,9.9,7.2,15.5
46:40.3,835.7,0,0,1.2,-4.9,20.6,24.2
46:40.8,848.8,0.1,-0.5,0.2,0.1,5.4,46.5
46:41.4,888.2,0.1,-0.7,0.7,-2.4,-32.3,18.3
46:42.0,875.1,-0.2,-0.1,1,-4.6,11.6,26.8
46:42.5,848.8,0.1,0,0.5,-0.5,-13.5,39.2
46:43.0,875.1,0,0,0.9,-1.1,26,17.1
46:43.6,914.4,0.2,-0.1,1.1,-2.6,-19.4,11.6
46:44.2,862,0.1,-0.2,0.9,-1,-4.7,20.7
46:44.8,862,0,-0.1,0.9,-5.1,-14.1,29.1
46:45.3,888.2,-0.2,0,0.9,6.7,-19.2,21.4
46:45.9,901.3,0.1,0,1.1,-0.7,-0.7,2.7
46:46.5,914.4,0.1,0.1,0.8,-3.5,4.8,-0.7
46:47.0,875.1,-0.2,0.1,1,-3.7,-16.6,-0.3
46:47.6,875.1,0.1,0.2,1.2,-4.2,-3.1,-0.4
46:48.1,888.2,0.1,0.1,1.1,-4.2,11.3,1.2
46:48.7,875.1,0.1,0,1,-2,1.8,0.1
47:16.8,862,-0.1,0.4,1.1,-2.3,2.4,-1.7
47:17.3,835.7,0.1,0,1,-2,1.8,0.1
47:17.8,875.1,0.1,0,1,-1.9,1.2,0.2
47:18.4,862,0,0,1,-2.2,-0.4,0.6
47:19.0,862,0,-0.5,1.2,6.3,-1.5,0.4
47:19.5,862,0.1,-0.2,0.6,-1.2,27.3,-0.9
47:20.1,888.2,0.1,-0.1,1,0.3,6.3,-1.4
47:20.7,888.2,-0.1,0.3,1.5,6.7,6.1,-2.5
47:21.3,848.8,0,0.3,1.2,-5,12.5,24.2
47:21.8,835.7,-0.3,0.1,1.8,-3.2,-31.4,35.8
47:22.3,862,0.1,-0.1,1,-7,24.1,19.7
47:23.0,862,-0.2,0.2,1.5,-2.2,34.6,14
47:23.5,875.1,-0.1,-0.1,0.8,8.7,-15.9,25
47:24.1,835.7,0.1,-0.2,0.9,3.7,-6.2,33.6
47:24.6,848.8,-0.1,-0.2,0.9,4.3,-21.9,12.3
47:25.2,835.7,-0.1,0.1,1.2,3.5,-2,13.8
47:25.8,835.7,0,0,0.8,0.3,-8.2,19.6
47:26.3,848.8,0,0.3,1,-0.1,28.9,31.2
47:26.9,888.2,0,-0.3,1.4,0.5,2.3,13.9
47:27.4,848.8,0.4,-0.1,0.6,-8.3,3.1,9.7
47:28.0,875.1,0.3,0,0.9,9.4,12.9,23.8
47:28.6,835.7,-0.1,0.7,1.6,-13.5,1.9,31.3
47:29.1,862,0.1,-0.3,0.5,-1.4,1.2,17.7
47:29.7,875.1,0.1,0.1,0.7,-4.9,11.6,2
47:30.3,862,0,0.1,1.3,-1.6,10.4,-1.8
47:30.8,848.8,0.2,0,1.1,3.3,-12.7,-0.1
47:31.4,835.7,0.3,-0.1,0.8,-1.1,30.4,1.5
47:31.9,835.7,0.1,0.3,0.6,-9,-24.6,1.2
47:32.5,848.8,0.1,-0.1,1.2,0.3,16.5,2.3
47:33.1,835.7,0,0.2,0.7,13,-3.6,-0.7
47:33.6,862,0.3,-0.2,0.8,-3.1,-18.4,11.3
47:34.2,822.6,-0.3,-0.3,1.1,3.1,20.2,31.5
47:34.7,875.1,0.1,-0.1,0.7,-0.3,-2.4,34.5
47:35.3,848.8,-0.2,-0.1,1.7,-13.7,-5,10.7
47:35.9,822.6,0.1,0.4,1.2,-13.7,-9.3,28.3
47:36.4,783.3,0,0.3,1.1,-3.4,3,37
47:37.0,835.7,0,-0.1,1,2.1,0.7,11.3
47:37.6,835.7,-0.1,0,1,-2.5,5.3,24.5
47:38.1,848.8,-0.3,0.4,1.7,-11.2,1.6,36.8
47:38.7,809.5,-0.2,0.2,1.2,-4.1,5.3,20.2
47:39.3,822.6,0,0.1,1.3,-4.2,-5.3,16.5
47:39.8,848.8,0.2,-0.1,0.3,-3.9,12.5,39.3
47:40.4,875.1,-0.2,0.4,1.3,-0.1,11.2,22.2
47:40.9,862,-0.1,-0.2,1.1,-0.8,17.1,3.5
47:41.5,888.2,-0.1,0.3,1.8,3.5,15,2.4
47:42.1,862,0,-0.1,1.1,3,10.6,2.2
47:42.6,848.8,0.1,-0.1,1.5,2.7,15.3,-0.6
47:43.2,835.7,0,0.4,1.6,3.1,7.6,1.6
47:43.8,835.7,0.3,-0.3,0.7,-4.2,0.9,1.5
47:44.4,835.7,0.1,-0.6,0.9,-10.8,-2.3,2.2
47:44.9,822.6,0,-0.4,0.5,3,19.4,23.2
47:45.4,796.4,0.4,0,0.6,5.3,6.5,36.3
47:46.0,796.4,0,0.3,1.3,3.5,-5.3,19.1
47:46.6,848.8,0,0.2,1.2,0.7,-38.4,14.4
47:47.2,835.7,0,0.4,1.7,-4.3,19.1,24.7
47:47.7,835.7,0.2,-0.1,0.7,-6.3,-5.3,28.2
47:48.3,809.5,0.4,0.2,0.9,-4,3.9,10.3
47:48.9,848.8,0.1,0,1,4.6,-11.7,19.7
47:49.4,875.1,0,-0.3,0.8,-1.5,15.3,26.9
47:49.9,888.2,0.3,0.2,0.3,-6.3,-4.6,26.7
47:50.5,862,0.1,-0.1,0.9,-1.8,17.8,10.5
47:51.1,862,0.1,0.1,1,0.6,-18.8,18.4
47:51.7,901.3,0.1,0.2,0.9,5.4,11.7,33.6
47:52.2,848.8,-0.1,0,0.5,3.1,-9.3,23.7
47:52.8,862,0.2,0,0.9,5.5,4.7,2.9
47:53.4,848.8,-0.1,-0.5,0.9,1.9,-6.3,1.6
47:53.9,835.7,0,-0.4,1,3.1,-4.3,-0.3
47:54.5,862,-0.1,-0.3,1.1,-5.5,5.2,-0.2
47:55.1,835.7,0.1,0.2,1.2,0.5,8,2.1
47:55.6,822.6,0.2,0.3,1,1.2,-5.8,4.2
47:56.2,848.8,0.4,-0.1,0.3,-1,5.7,2.1
47:56.7,783.3,-0.1,0.1,1.4,-2.3,-10.2,12.1
47:57.3,809.5,-0.2,-0.3,1.3,-3,-15,30.2
47:57.9,822.6,0,0.1,1.5,-5,3.1,29.3
47:58.4,822.6,0.1,-0.3,1.1,-0.9,-13.9,10.3
47:59.0,796.4,0.4,0,1,-5.4,6.4,15.9
47:59.5,848.8,0,0.3,1.4,-16.2,-27.9,37.7
48:00.1,848.8,0,-0.3,1,0.6,7,26.2
48:00.7,862,0,-0.1,0.9,-1.7,26.2,23.5
48:01.2,862,0,0.3,0.6,6.8,3.2,47.7
