timestamp,pressure,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
19:54.2,1045.5,-0.1,-0.3,1.1,-4.4,-8.1,28.2
19:54.8,1019.2,0.5,0.3,0.9,4.2,-12.2,23.7
19:55.3,1045.5,0,-0.2,1.1,5.8,-23.3,18.2
19:55.9,993,-0.1,0.1,1,-9.1,-4.9,39.4
19:56.5,1045.5,0,-0.6,0.8,7.5,-13.8,27.5
19:57.0,1045.5,-0.2,0,1,28.6,17.7,-3
19:57.6,979.9,0,-0.3,1.2,-10.8,6.3,6.1
19:58.2,1019.2,-0.1,-0.2,1.1,6.4,12.9,1.6
19:58.7,979.9,-0.3,0.1,1,3.1,5,-9.6
19:59.3,1006.1,-0.1,0,0.9,5.5,13.3,-12.4
19:59.8,979.9,0,-0.2,1,-1.5,6,-1.1
20:00.4,1019.2,-0.1,-0.2,1,0.8,2.5,-0.1
20:01.0,1006.1,0,0,0.9,12.6,-12,-5.4
20:01.5,1032.3,0.2,0.2,0.7,-14.8,-0.6,-0.3
20:02.1,993,0,0.2,1,-10.5,5.9,1.6
20:02.7,993,0.2,0.3,1,2.5,3.3,8.1
20:03.3,953.7,0.1,0,1.1,-1.5,5.4,14.5
20:03.9,993,0,0,1.1,-3.4,-7.5,21.5
20:04.3,993,-0.5,-0.1,1,-24.5,15.2,29.6
20:04.9,979.9,0.1,0,1.1,-4.3,-8.8,16
20:05.5,993,0.2,0.1,0.8,-12.7,6.9,12.9
20:06.1,940.6,0.2,0,0.9,-3,-8.6,17.2
20:06.6,979.9,-0.2,0,1,7.5,-6.7,20.4
20:07.2,1006.1,-0.3,-0.1,1.2,-0.5,3.5,24.6
20:07.8,1019.2,-0.1,-0.1,1.1,11.2,22.9,0.9
20:08.3,993,0,-0.1,1,1.7,3.2,16.2
20:08.9,1006.1,0,-0.3,1,2.4,7,23.6
20:09.4,1019.2,0.2,0,0.9,-8.3,-4.4,29
20:10.0,953.7,0.1,0,0.8,-8.9,-10.8,8
20:10.6,966.8,-0.1,0.1,0.9,-6,1.2,17.6
20:11.1,993,0.2,0.1,1,-14.4,4.5,38.3
20:11.7,1019.2,0.1,0.1,1.1,1.6,8.9,28.1
20:12.3,1045.5,0,-0.3,0.7,3,-9.7,-4
20:12.8,979.9,0,0.1,0.8,1.6,7.5,-6.8
20:13.4,1006.1,0.1,0.5,1,-18.9,-13,-1.6
20:13.9,1006.1,0.5,0.3,0.8,-8.9,-9.6,16.8
20:14.5,979.9,0.2,0,0.7,2.1,3.6,-1
20:15.1,993,0.2,0.1,1,-12.3,-3.3,7.5
20:15.6,1019.2,0,0,0.9,-1.6,6.3,-1.1
20:16.2,1019.2,0,0,1,9,9.5,-4.1
20:16.8,1019.2,0,-0.2,1.1,-3.3,-12,20.5
20:17.3,966.8,0.1,0,0.9,2.7,-8.4,22
20:17.9,1019.2,0.1,0,0.9,-6.6,9.4,36.9
20:18.4,1019.2,0,0.1,1,-2.1,8.1,9.9
20:19.0,966.8,0.1,0,0.9,-0.3,3.4,9.5
20:19.6,1019.2,0.2,0.3,1,4.8,2.2,17
20:20.1,979.9,-0.1,0.1,1.4,-46.5,3.8,51.4
20:20.7,1019.2,0,-0.2,0.9,3,21.9,12.3
20:21.3,979.9,0,-0.2,1,2.5,3.2,17
20:21.9,1006.1,0.1,-0.4,0.8,-4.1,-4,27.7
20:22.4,1006.1,0.2,-0.1,1.1,-12.2,-17.3,33.8
20:22.9,979.9,0.1,0.1,1.1,1.6,-6.9,13.2
20:23.5,993,0.1,-0.2,1,-22.3,-16.8,50
20:24.1,993,-0.3,0,0.8,-18.6,-8.5,38.7
20:24.7,1006.1,-0.1,-0.1,0.8,3.9,-0.5,-0.5
20:25.2,993,0.1,0.3,0.9,2.8,-7,-1.6
20:25.8,953.7,0.1,0.1,1.2,-2.9,14.2,-5.3
20:26.4,979.9,0.1,-0.1,1.1,-8.3,4.9,3.1
20:26.9,979.9,0.1,0.3,0.9,-2.2,12.3,-7.5
20:27.5,993,0.1,-0.8,0.8,2.3,-46.4,18.7
20:28.0,1006.1,-0.1,-0.1,0.9,-14.3,6.5,13.3
20:28.6,979.9,-0.1,0,1.2,-8.5,-3,30.9
20:29.2,979.9,0.2,0.1,0.9,-12.6,-10.4,30.8
20:29.7,1006.1,-0.3,-0.3,1.2,4.5,5.5,4.3
20:30.3,979.9,0,0,1,-20.8,2.8,24.4
20:30.9,993,0.1,0,1,-0.8,-10.1,24
20:31.4,979.9,0.3,0.1,0.8,-27.8,-8.8,26.4
20:32.0,966.8,0.1,0.2,1,-3.3,-5.1,33.2
20:32.5,927.5,0.1,0.1,1.1,9.9,2.9,15.3
20:33.1,993,0.3,0,0.7,-15.4,5.9,15.2
20:33.7,993,0.2,0.2,1,-7.8,13.6,24
20:34.2,966.8,0,-0.3,1.1,-1.6,35.5,37.9
20:34.8,1006.1,0.3,0.3,0.9,-24,-10.6,14.5
20:35.4,993,0,-0.3,1.2,3.8,-14.9,5.7
20:35.9,993,0.2,0.2,1,3,-2.9,-1.2
20:36.5,1019.2,0.1,0,1,-1.8,1.3,0.3
20:36.5,1019.2,0.1,0,1,-1.8,1.3,0.3
29:10.8,835.7,0,0,0.9,-9.1,-13.1,0.9
29:11.4,914.4,0.1,-0.1,1.1,0.7,0.7,0.1
29:11.9,901.3,0.2,0.1,0.9,19.9,1.5,-2.4
29:12.5,875.1,-0.1,-1.1,1.5,-18.5,-13.6,13.8
29:13.0,901.3,0.1,0.5,0.9,-9.8,17.2,-4.5
29:13.6,914.4,-0.1,0,1,0.8,5.8,-1.5
29:14.2,901.3,0.2,0.1,0.9,-2.8,15.7,14.4
29:14.7,862,0.1,0.1,1.1,17.8,23,21.1
29:15.3,862,0,-0.2,0.9,-9.5,-8.5,32.4
29:15.9,875.1,0.1,-0.2,0.9,-0.6,-26.6,10.9
29:16.5,888.2,-0.1,0,1,-12.8,-2.2,24.1
29:17.0,875.1,0,-0.1,0.7,-28.7,0.5,42.5
29:17.5,888.2,0.1,-0.4,1.2,8.7,-11.1,17.5
29:18.1,888.2,0.1,0.1,0.9,-20.6,0.4,15.4
29:18.7,914.4,0,-0.2,0.8,5,-5.5,24.2
29:19.2,901.3,-0.1,0.4,1.1,-2.4,13.8,31.2
29:19.8,875.1,0,-0.2,1.1,-9.8,-11.5,20.8
29:20.4,888.2,0.2,0.2,1.1,1.6,4.7,42.4
29:21.0,888.2,0,-0.2,1.3,-22.1,19.5,29.7
29:21.5,914.4,0,-0.2,1,-2.2,0,-1.3
29:22.0,875.1,0.1,0.1,0.9,-1.2,0.6,-0.6
29:22.7,888.2,0.1,0.2,1,3.6,13.5,-3.2
29:23.2,901.3,0,-0.1,0.7,-17.7,-32.1,5.2
29:23.8,875.1,-0.1,0.1,0.9,-18,-3.3,2.3
29:24.3,888.2,0,0.2,1,-40.8,7.2,3.8
29:24.9,901.3,-0.1,0,1.2,-0.6,-28.8,11.8
29:25.5,888.2,0,0,0.8,-0.5,-4.5,27.9
29:26.0,888.2,-0.2,-0.1,1,-19.3,6.8,38
29:26.6,875.1,0,-0.4,1.2,17.4,-6.4,14.6
29:27.1,888.2,0,0.2,1.1,11.3,8.8,14.2
29:27.7,862,0.1,0.2,0.8,-8.9,4.1,28.9
29:28.3,875.1,0.2,0.1,1.1,-8.6,-10.2,31.3
29:28.8,901.3,0.2,0,1,-7.4,-14.2,19.8
29:29.4,901.3,0,-0.1,1.1,-15.7,3.9,35.2
29:30.0,901.3,0.2,0.1,0.9,-18.2,15.7,30.9
29:30.5,862,-0.4,-1,0.6,-21.6,-32.2,23
29:31.1,914.4,0.1,0,1,-2.4,-7.5,43.7
29:31.6,953.7,0.3,0.1,1.1,-7.7,-0.7,23.9
29:32.2,901.3,0.1,0.1,0.9,-27,15.1,5.2
29:32.8,862,0,0.2,0.8,10.5,4.3,-2
29:33.3,888.2,0,-0.2,1,6.6,-2.9,-1
29:33.9,875.1,0,0.4,1,19.3,27.4,-6.4
29:34.5,927.5,0,-0.1,1,-11.3,-9.6,1.9
29:35.0,914.4,0.2,0.4,0.8,-13.8,8.9,1.2
29:35.6,914.4,0.1,0,1,-5.7,-37.1,3.5
29:36.1,875.1,-0.2,0.2,0.9,-13.9,18.7,21.9
29:36.7,888.2,-0.2,0,0.9,1.2,-8,29.8
29:37.3,888.2,0.1,0.1,1,11.1,18.2,17.4
29:37.8,862,0,0.3,0.9,3.2,18.9,6.3
29:38.4,888.2,0.1,-0.1,1,-8.7,-3.4,23.3
29:39.0,875.1,0,0,1,17.5,11.3,34.8
29:39.6,901.3,-0.1,0.2,0.9,-5.4,3.5,14.7
29:40.1,848.8,0,0.3,1.1,10.1,3.7,15.1
29:40.6,875.1,-0.2,-0.1,1.3,3.7,5.4,25.9
29:41.2,888.2,0.1,0.1,0.8,3.9,26.9,33.4
29:41.8,914.4,0.1,0,1,2.5,6.8,12.4
29:42.4,888.2,0.3,0.3,1,-10.3,21.2,38.3
29:42.9,875.1,0.2,-0.3,0.9,-13.1,-0.3,31.7
29:43.5,901.3,0.1,0.1,0.7,3.8,0.3,3.5
29:44.1,940.6,0,0.1,1.1,-3.9,-2,-1.1
29:44.6,901.3,-0.1,0.3,0.8,-16.1,0.1,2.1
29:45.1,914.4,-0.1,-0.3,0.9,10.7,2.7,-1.5
29:45.7,914.4,0.2,0,0.8,-5.9,1.2,2.8
29:46.3,927.5,0.1,0.1,0.9,13.6,3.9,-4.9
29:46.9,888.2,0.1,0.1,0.8,-27.4,-21.3,2.9
29:47.4,888.2,0,0,0.9,-4,19.5,14.6
29:48.0,888.2,-0.1,-0.1,0.9,-7.6,-20.5,25.7
29:48.6,888.2,0,-0.3,0.8,-9.9,-16.2,34.8
29:49.1,901.3,0.1,0.2,0.9,-13.3,17.9,13.3
29:49.7,875.1,0.2,-0.2,0.8,-1.3,-5.6,17.7
29:50.2,848.8,0,-0.3,1,6.5,-7,28
29:50.8,888.2,0,-0.2,1,-1,7.3,31.7
29:51.4,875.1,0.2,0.1,0.7,-9.4,24.3,17.1
29:51.9,888.2,0.2,-0.1,1.2,6.2,-16.2,26.2
29:52.5,888.2,0.1,0,0.8,21,12.5,36.1
29:53.1,914.4,-0.2,-0.1,0.9,10.5,9.9,11.9
29:53.6,862,0.1,0.3,0.9,-13.5,26,28.7
29:54.2,862,0.1,-0.1,0.8,-1.8,0.3,41.5
29:54.7,862,0.1,0.3,1.1,4.7,22.4,3.4
29:55.3,875.1,0.1,-0.1,1,16.8,2.9,-4.4
29:55.3,875.1,0.1,-0.1,1,16.8,2.9,-4.4
30:25.2,888.2,0,0,1,-1.2,-1.5,0.1
30:25.8,862,0,-0.1,0.9,-0.2,8.5,-0.3
30:26.3,888.2,0.1,0,1.1,1.9,11.3,1
30:26.9,901.3,0,0.1,1,-18.7,4.1,0.7
30:27.4,875.1,0,-0.4,1.3,-16.7,6.1,1.5
30:28.0,888.2,0.1,0.4,0.7,-10.2,24.7,-2.5
30:28.6,888.2,0.1,0.2,0.9,2.5,-3.6,3
30:29.1,862,0.1,0.2,0.8,-1.5,-4.8,22
30:29.7,901.3,-0.2,-1,1.2,33.7,-44.1,29.7
30:30.3,862,-0.1,0.3,1.3,11.8,25.8,13.9
30:30.8,875.1,0,-0.2,1,-10.3,-14.7,17.9
30:31.4,914.4,0,0,0.9,-3.6,10.6,25.9
30:31.9,901.3,0.1,0.1,1.1,-19.7,-9.6,39.7
30:32.5,875.1,-0.2,-0.9,0.8,12.4,-29.7,15.6
30:33.1,875.1,0.1,-0.1,0.9,-12.6,17.1,23.1
30:33.6,888.2,0.1,0,0.7,1.1,9.4,32.8
30:34.2,888.2,0,0.1,1,-9,2.9,18.9
30:34.8,835.7,0.1,0.3,0.7,-25.7,25.3,22.7
30:35.4,901.3,0,0.2,1.2,-4.7,-0.7,43.9
30:35.9,901.3,0.3,0.2,1.3,2,7.8,18.7
30:36.4,875.1,0,-0.4,0.8,-12.4,-3.5,4.1
30:37.0,888.2,-0.2,-0.3,0.9,5.1,-6.3,-1.6
30:37.6,862,0.2,0,1.2,0.4,-0.6,2.5
30:38.2,914.4,0.1,0.4,0.8,-22.3,-1.1,7.2
30:38.7,875.1,0.1,0.2,0.9,12.3,13.5,-2.5
30:39.3,875.1,0.1,-0.1,1,-3.3,-13,-3.1
30:39.9,862,0.1,0.1,0.9,-8.8,5.6,5.4
30:40.4,875.1,0.3,0.5,1.1,15.8,14,21.8
30:41.0,848.8,0,-0.1,1,-14.8,3.1,31.8
30:41.5,875.1,0.1,0.1,0.9,-8.5,7.3,18.5
30:42.1,862,-0.1,-0.2,1.3,-6.2,15.8,11.9
30:42.7,822.6,-0.2,0.1,1.3,-5.1,-12.3,27.8
30:43.2,835.7,0,-0.1,1.1,3.1,-3.2,38.3
30:43.8,862,0.3,-0.2,1.1,19.3,-3.6,13.7
30:44.4,875.1,-0.1,0.1,1,-11.5,-4.2,25.6
30:44.9,848.8,0,0,0.9,3.4,-2.8,41.8
30:45.5,835.7,0,-0.3,1.1,17.5,0.4,16.8
30:46.0,875.1,0.1,-0.1,1,3.7,-3.2,29.3
30:46.6,835.7,-0.4,-0.7,1.2,-10.4,2.1,41.7
30:47.2,848.8,0,0.1,0.8,-12.9,32.9,14.1
30:47.7,862,0.1,-0.1,1,3,5.9,-0.1
30:48.3,835.7,0.1,-0.1,1.3,-16.8,-16.8,4.4
30:48.9,901.3,0,-0.1,0.9,5.2,7.6,1.2
30:49.4,862,0.1,0.2,1.1,-3.3,-7.9,2.6
30:50.0,848.8,0.1,0.2,0.7,8.9,9.6,-3.1
30:50.5,888.2,0,-0.3,1.1,1,3,0.3
30:51.2,862,0,0,0.9,3.5,7.8,2.9
30:51.7,875.1,0.1,-0.1,1,-8.3,-11.2,17.8
30:52.2,875.1,-0.1,-0.1,0.7,9.9,1.8,21.8
30:52.8,862,0,0,1,11.5,6.6,19.6
30:53.4,848.8,0.1,0.1,0.9,11.2,23.3,4.6
30:54.0,862,0.1,-0.1,1,-1.5,13.3,18.6
30:54.5,862,0.1,0.1,1,-14.1,17,30.9
30:55.0,862,0.1,-0.2,1.1,10.5,7.8,23.6
30:55.6,888.2,0.1,0.1,0.8,14.5,5.4,5.2
30:56.2,862,0,0,0.8,5.7,14.1,22
30:56.7,888.2,-0.1,-0.6,1.1,-15.8,-1.8,35.6
30:57.3,888.2,0.1,-0.2,1,0.2,12.9,19.7
30:57.9,888.2,-0.1,-0.2,1.2,-1.3,-12.1,19.9
30:58.5,888.2,0.2,-0.3,1.2,-8.5,4.7,44.6
30:59.0,888.2,0,-0.2,0.8,14.3,8.1,19.8
30:59.5,888.2,0.1,0,1.3,-29.4,23.8,6.6
31:00.1,888.2,0,0.1,0.8,-12.5,24.4,2.8
31:00.7,875.1,0,-0.5,1.3,24.9,1.2,-4.3
31:01.3,875.1,0,0.2,0.8,4.2,11.6,-2.4
31:01.8,848.8,0,-0.1,0.6,1.3,-5.4,1.2
31:02.4,888.2,0.1,0,0.9,-12.3,11.7,4.4
31:03.0,901.3,0,0.3,0.8,-15.4,10.1,-2.5
31:03.5,875.1,0.2,-0.2,1,7.3,-18.5,4.3
31:04.1,888.2,0.2,-0.1,0.7,28.3,-6.3,17.4
31:04.6,888.2,0.1,0.1,0.9,-2.7,-7.7,30.7
31:05.2,862,0.1,0.1,0.9,-21.1,-4,25.3
